Site_id,1G.01,1G.02,1G.03,1G.04,1G.05,1G.06,1G.07,1G.08,1G.09,1G.10,1G.11,1G.12,1G.13,1G.14,1G.15,1N.01,1N.02,1N.03,1N.04,1N.05,1N.06,1N.07,1N.08,1N.09,1N.10,1N.11,1N.12,1N.13,1N.14,1T.01,1T.02,1T.03,1T.04,1T.05,1T.06,1T.07,1T.08,1T.09,1T.10,1T.11,1T.12,1T.13,1T.14,1T.15,1T.16,1T.17,1T.18,1T.19,1T.20,1T.21,1T.22,1T.23,1T.24,1T.25,1T.26,1T.27,1T.28,1T.29,1T.30,1T.31,1T.32,1T.33,1T.34,1T.35,1T.36,1T.37,1T.38,1T.39,1T.40,1T.41,1T.42,1T.43,1T.44,2G.01,2G.02,2G.03,2G.04,2G.05,2G.07,2G.08,2G.09,2G.10,2G.11,2G.12,2G.13,2G.14,2G.15,2N.01,2N.02,2N.03,2N.04,2N.05,2N.06,2N.07,2N.08,2N.09,2N.10,2N.11,2N.12,2N.13,2N.14,2T.01,2T.02,2T.03,2T.04,2T.05,2T.06,2T.07,2T.08,2T.09,2T.10,2T.11,2T.12,2T.13,2T.14,2T.15,2T.16,2T.17,2T.18,2T.19,2T.20,2T.21,2T.22,2T.23,2T.24,2T.25,2T.26,2T.27,2T.28,2T.30,2T.31,2T.32,2T.33,2T.34,2T.35,2T.36,2T.37,2T.38,2T.39,2T.41,2T.42,2T.44,3G.01,3G.02,3G.03,3G.04,3G.05,3G.06,3G.07,3G.08,3G.09,3G.10,3G.11,3G.12,3G.13,3G.14,3G.15,3N.01,3N.02,3N.03,3N.04,3N.05,3N.06,3N.07,3N.08,3N.09,3N.10,3N.11,3N.12,3N.13,3N.14,3T.01,3T.02,3T.03,3T.04,3T.05,3T.06,3T.07,3T.08,3T.09,3T.10,3T.11,3T.12,3T.13,3T.14,3T.15,3T.16,3T.17,3T.18,3T.19,3T.20,3T.21,3T.22,3T.23,3T.24,3T.25,3T.26,3T.27,3T.28,3T.29,3T.30,3T.31,3T.32,3T.33,3T.34,3T.35,3T.36,3T.37,3T.38,3T.39,3T.40,3T.41,3T.42,3T.43,3T.44
Streptococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.561,0,0,0,0,0
Sulfurifustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.748,8.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.124,39.12,7.338,0,0,0,0,0,0,49.963,14.156,0,0,0,0,53.794,0
Sulfuritalea,0,0,0.753,0,0,5.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfurospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0,11.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.676,0,4.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synechococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taibaiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.447,19.82,0,0,0,0,0,0,0,21.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,739.919,0,0,0,0,0,2.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrimonas,0,0,8.753,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,5.893,0,0,0,0,0,0,0,0,0.583,3.249,3.168,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,0,0,2.541,0,0,0,0,5.94,0,0,0,0,6.105,0,35.495,4.231,3.044,0,7.168,0,2.385,3.171,0.748,13.124,6.904,30.221,0,24.983,48.203,15.436,0,0,0,5.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.278,0,0,0,0,0,0.005,0,0,0,7.317,0,3.554,0,14.44,0,0,0,0,0,0,0,0,0,0,0,61.88,0,0,0,0,0,92.785,0,0,0,0,0,0,0,0,2.548,37.576,0,19.604,24.164,0,0,0,0,0,0,0,12.925,20.229,32.025,3.449,18.898,0,0,0,0,0,0,0,0,0,0,0,33.35,49.476,46.848,0,0,0,0,0,28.092,0,0,13.472,33.756,39.485,9.124,28.12,20.338,63.895,12.201,4.28,0,25.491,28.73,30.963,31.156,0,0,0,8.271,8.794,26.808
Thauera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,5.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomonas,0,0,0,0,0,0,0,37.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0,0,19.031,0,0,0,0,0,0,0,0,0,0,0,0,1.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiothrix,0,0,0.753,0,0.082,0,0,485.074,0,1.498,0,0,0,0,0,0,0,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246,0,0,0,0,0,0,25.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.692,0,0,1348.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.504,0,80.932,3.31,166.36,0,0,68.069,163.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.556,0,0,25.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tissierella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treponema_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichococcus,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.236,0,0,0,0,0,0,0,0,0,8.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turicibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uliginosibacterium,0,0,2.753,5.86,0,0,0,0,0,0,0,0,0.752,0,2.138,0,0,0,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163,0,0,0,0,0,0,0,0,0,5.41,0,0,0,1.768,0,31.095,0,0,0,0,16.231,0,0.899,0,0,0,0,0,0,0,7.221,0,0,0,12.436,0,2.848,4.513,0,0,0,0,0,0,0,0,0,0,0,0,0,17.788,36.179,0,0,0,0,0,6.028,0,0,0.899,0,0,0,0,0,0,20.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.317,0,5.554,26.131,8.44,0,0,0,0,0,18.66,0,0,0,0,0,0,0,0,30.932,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963,14.604,36.164,10.188,0,0,10.923,25.546,0.516,0,0,0,21.025,0,0,0,0,0,0,0,0,3.621,0,0,0,0,0,0,0,0,0,5.676,59.065,8.286,3.092,22.451,18.253,65.472,0,24.485,78.124,0.12,25.338,0,6.201,15.28,1.302,0,54.73,34.963,16.156,0,0,5.428,381.271,0,27.808
Undibacterium,0,6.118,0,0,0,0,0,0,64.856,3.498,0,0,0,0,0,0,0,0,0,1.117,0,0,0,0,0,1.743,0,0,0,392.247,11.477,18.178,27.989,39.246,79.218,7.67,0,19.163,0,44.023,7.143,0,0,0,0,0,0,43.41,0,7.431,0,10.768,9.165,0,10.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513,0,0,0,0,0,0.2,0,0,7.123,0,0,0,0,4.788,0,1.445,0,0,0.254,0,5.028,0,0,0,0,0,0,0,0,0,10.748,0,7.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.808,0,10.333,0,19.777,0,0,0,371.216,12.843,3.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,5.546,5.516,0,0,0,0,0,0,0,0,14.448,0,10.777,0,0.621,0,18.148,0,0,0,0,0,11.265,0,54.676,0,31.286,0,30.451,0,0,0,0,50.124,0,0,0,0,0,0,0,0,0,0,0,0,0,17.271,0,0
Variibacter,0,0,3.753,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,1.893,0,1.117,0,0,0,0,0,0,0,11.249,6.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.105,0,41.495,19.231,0,0,0,6.476,0,0,28.748,61.124,11.904,0,0,29.983,20.203,28.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.788,0,0,0,0,0,0,0,0.318,2.412,0,21.032,0,0,0,0,0,0,0,0,0,0,0,0,6.84,0,25.278,12.246,0,0,0,0,0,0,0,0,19.317,0,10.554,0,14.44,0,0,0,0,0,0,0,0,0,0,0,28.88,0,0,5.932,9.31,0,10.785,0,0,0,0,0,0,0,0,3.548,0,0,23.604,25.164,0,0,8.669,0,0,0,38.866,8.925,23.229,11.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.451,5.253,0,17.756,63.485,40.124,58.12,27.338,20.895,47.201,0,7.302,38.491,6.73,86.963,50.156,0,0.04,10.428,5.271,110.794,49.808
Verrucomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vogesella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.583,5.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.393,0,13.513,0,0,0,0,0,0,0,0,34.123,0,0,0,0,0,0,2.445,0,0,6.254,0,15.028,0,0,0,0,0,0,6.329,14.608,0,38.748,0,19.298,86.734,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0,315.777,0,0,22.985,0,31.843,285.629,0,0,0,0,0,0,0,0,0,0,0,19.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodsholea,0,24.118,2.753,7.86,0,31.181,6.038,0,31.856,2.498,10.186,0,6.752,0,10.138,11.447,9.82,54.893,63.34,0,58.343,28.551,2.944,0,0,11.743,4.583,14.249,34.168,284.247,0,13.178,16.989,52.246,23.218,0,1.996,6.163,15.8,24.023,1.143,53.741,19.236,0,16.694,7.541,0,14.41,18.587,13.431,23.94,21.768,25.165,44.095,11.908,25.105,42.619,44.495,43.231,2.044,0,20.168,5.476,0,8.171,17.748,30.124,7.904,0,8.943,9.983,35.203,32.436,0,21.848,0,0,0,24.661,0,0,2.2,0,0,11.123,2.504,20.808,0,0,24.788,110.179,1.445,0,0,12.254,3.784,21.028,43.318,35.412,540.899,84.032,0,3.181,0,0,0,63.748,0,0,13.734,34.4,0,0,127.84,47.696,111.278,21.246,0,0,0,19.819,4.005,0,17.64,6.227,117.317,0,32.554,146.131,100.44,0,24.92,9.333,4.589,0,21.66,9.177,0,0,8.843,5.629,41.88,0,29.959,17.932,41.31,0,48.785,4.055,1.069,0,1.586,0,0,0,0,2.548,91.576,32.963,45.604,58.164,78.188,41.694,63.669,50.923,8.546,5.516,64.866,69.925,59.229,28.025,0,22.898,0,38.556,52.448,0,68.777,0,15.621,13.496,53.148,0,37.832,0,51.476,11.848,24.265,0,38.676,47.065,68.286,69.092,27.451,58.253,74.472,34.756,56.485,56.124,59.12,67.338,141.895,29.201,86.28,41.302,26.491,111.73,81.963,42.156,18.561,13.04,22.428,12.271,33.794,50.808
Yersinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.908,0,0,0,0,0.044,0,8.168,0,5.385,0,0,0,2.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,146.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z20,0,0,0,0,0,0,0,0,0,0,0,0,0.752,0,0,0,5.82,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoogloea,0,0,0,0,9.082,0,0,8.074,0,0,0,0,0,0,0,9.447,2.82,0.893,0,0,0,0,0.944,0,0,0,0,0,0,397.247,66.477,18.178,37.989,154.246,0,19.67,0,0,0,0,0,0,0,0,0,0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.164,1.929,0,0,0,0,0,0,12.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.504,0,0,0,210.36,0,0,66.069,188.713,0,0,0,0,0,0,0,0,0,0,0,0,0,653.923,0,0,0,0,0,0,16.449,0,0,81.556,78.448,0,136.777,0,0,0,6.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.201,0,0,0,0,0,0,0,0,0,0,0,0
